1.141,9.0669,58.268,206.98,0
1.1414,9.0777,57.848,207.87,0
1.1418,9.0885,57.427,208.76,0
1.1426,9.1118,56.517,210.69,0
1.1435,9.1353,55.6,212.62,0
1.1443,9.1589,54.676,214.57,0
1.1451,9.1826,53.746,216.53,0
1.147,9.2368,51.619,221,0
1.1489,9.2918,49.454,225.53,0
1.1508,9.3475,47.251,230.13,0
1.1526,9.4041,45.006,234.8,0
1.1545,9.4616,42.718,239.55,0
1.1574,9.5511,39.144,246.93,0
1.1602,9.6429,35.459,254.5,0
1.1622,9.7064,32.9,259.74,0
1.1637,9.7566,30.871,263.88,0
1.1652,9.8074,28.808,268.08,0
1.1666,9.8549,26.881,272,0
1.1673,9.8815,25.798,274.19,0
1.1679,9.903,24.921,275.97,0
1.1686,9.9246,24.039,277.75,0
1.1691,9.9424,23.311,279.23,0
1.1696,9.9603,22.579,280.7,0
1.1701,9.9783,21.845,282.19,0
1.1705,9.9927,21.254,283.38,0
1.1709,10.007,20.662,284.57,0
1.1713,10.022,20.068,285.77,0
1.1717,10.036,19.472,286.97,0
1.1723,10.057,18.634,288.66,0
1.1729,10.077,17.793,290.35,0
1.1734,10.098,16.95,292.05,0
1.174,10.118,16.105,293.75,0
1.1746,10.139,15.259,295.45,0
1.1752,10.162,14.308,297.37,0
1.1758,10.185,13.358,299.28,0
1.1765,10.208,12.411,301.18,0
1.1771,10.231,11.469,303.08,0
1.1778,10.254,10.535,304.97,0
1.1784,10.277,9.6118,306.83,0
1.1789,10.295,8.8696,308.34,0
1.1795,10.313,8.1393,309.82,0
1.18,10.331,7.4233,311.28,0
1.1805,10.348,6.7248,312.7,0
1.181,10.365,6.0472,314.1,0
1.1816,10.381,5.3942,315.45,0
1.1821,10.397,4.7577,316.77,0
1.1825,10.408,4.3231,317.68,0
1.1829,10.419,3.9082,318.56,0
1.183,10.424,3.7094,318.99,0
1.183,10.424,3.7094,318.99,0
1.1831,10.424,3.7037,319,0
1.1831,10.425,3.698,319.01,0
1.1831,10.425,3.6923,319.02,0
1.1831,10.425,3.6678,319.08,0
1.1831,10.426,3.6434,319.13,0
1.1831,10.427,3.6191,319.18,0
1.1832,10.427,3.5949,319.23,0
1.1832,10.429,3.5371,319.36,0
1.1833,10.43,3.4798,319.48,0
1.1833,10.432,3.423,319.6,0
1.1834,10.433,3.3667,319.72,0
1.1836,10.438,3.167,320.16,0
1.1838,10.444,2.9745,320.58,0
1.184,10.449,2.7897,320.99,0
1.1842,10.453,2.6126,321.38,0
1.1844,10.457,2.4763,321.69,0
1.1846,10.461,2.3451,321.99,0
1.1847,10.464,2.2192,322.27,0
1.1849,10.468,2.0985,322.55,0
1.1851,10.471,1.9832,322.82,0
1.1852,10.474,1.86,323.12,0
1.1854,10.478,1.7436,323.4,0
1.1856,10.481,1.6337,323.67,0
1.1858,10.484,1.5305,323.93,0
1.186,10.487,1.4337,324.17,0
1.1862,10.49,1.3432,324.41,0
1.1864,10.494,1.2298,324.72,0
1.1865,10.495,1.1868,324.84,0
1.1865,10.495,1.1868,324.84,0
1.1866,10.495,1.1855,324.84,0
1.1866,10.496,1.1843,324.84,0
1.1866,10.496,1.1831,324.85,0
1.1866,10.496,1.1777,324.86,0
1.1866,10.496,1.1723,324.88,0
1.1866,10.496,1.1669,324.89,0
1.1866,10.496,1.1616,324.91,0
1.1867,10.497,1.1416,324.96,0
1.1867,10.498,1.1221,325.02,0
1.1868,10.498,1.1029,325.07,0
1.1868,10.499,1.0842,325.13,0
1.1869,10.5,1.0513,325.22,0
1.187,10.501,1.0197,325.32,0
1.1871,10.502,0.98927,325.41,0
1.1872,10.504,0.9601,325.5,0
1.1873,10.505,0.93212,325.59,0
1.1875,10.507,0.87939,325.76,0
1.1876,10.508,0.85047,325.86,0
1.1876,10.508,0.85047,325.86,0
1.1876,10.508,0.84964,325.86,0
1.1876,10.508,0.84881,325.86,0
1.1876,10.508,0.84798,325.86,0
1.1876,10.508,0.8443,325.88,0
1.1876,10.508,0.84064,325.89,0
1.1876,10.509,0.83701,325.9,0
