0.2,3.2918e-17,9.4502e-18,0.2,3.6286e-17,2.8719e-17,-3.3704e-34,3.0895e-23,0.0375,4.0876e-23
0.18424,0.5,0.5,0.33141,0.5,0.5,0.01081,7.8888e-06,7.8888e-06,0.49938
