4.1938e-05,2.0832,0.91879
4.1474e-05,2.0831,0.91879
4.1474e-05,2.0831,0.91879
4.1194e-05,2.0831,0.91879
4.1194e-05,2.0831,0.91879
3.4863e-05,2.0825,0.9188
2.948e-05,2.0818,0.9188
2.4923e-05,2.0812,0.91881
1.5659e-05,2.0796,0.91883
9.6982e-06,2.0779,0.91884
6.0329e-06,2.0763,0.91886
6.0329e-06,2.0763,0.91886
4.0314e-06,2.0746,0.91887
2.6777e-06,2.073,0.91889
1.7758e-06,2.0713,0.91891
5.8481e-07,2.0677,0.91894
1.5621e-07,2.064,0.91898
3.7545e-08,2.0603,0.91901
1.2943e-08,2.0566,0.91905
0,2.0402,0.9192
0,2.0237,0.91936
0,2.0073,0.91952
0,1.9126,0.92042
0,1.8177,0.92132
0,1.7228,0.92223
0,1.6278,0.92314
0,1.4062,0.92525
0,1.1841,0.92737
0,0.96156,0.92949
0,0.73847,0.93162
0,0.44472,0.93442
0,0.15008,0.93723
0,0.061519,0.93807
0,0.034934,0.93832
0,0.0083427,0.93858
0,0.0046734,0.93861
0,0.0010039,0.93865
0,0.00017316,0.93866
0,9.1363e-05,0.93866
0,9.5687e-06,0.93866
0,5.9744e-06,0.93866
0,2.3801e-06,0.93866
0,1.3018e-06,0.93866
0,2.2356e-07,0.93866
0,0,0.93866
0,3.3522e-29,0.93866
0,0,0.93866
0,0,0.93866
0,0,0.93866
0,0,0.93866
0,0,0.93866
0,0,0.93866
0,0,0.93866
0,0,0.93866
0,0,0.93866
0,0,0.93866
0,0,0.93867
0,0,0.93867
0,0,0.93867
0,0,0.93871
0,0,0.93874
0,0,0.93878
0,0,0.93881
0,0,0.93916
0,0,0.9395
0,0,0.93985
0,0,0.9402
0,0,0.94303
0,0,0.94586
0,0,0.94686
