0
0.00081236
0.0016247
0.0024371
0.0059618
0.0094865
0.013011
0.016536
0.026198
0.03586
0.045522
0.055184
0.091146
0.12711
0.16307
0.19903
0.23499
0.29682
0.35864
0.42047
0.48229
0.54412
0.60594
0.65659
0.65659
0.65659
0.65659
0.65783
0.65907
0.66031
0.66571
0.67112
0.67652
0.68193
0.69773
0.71354
0.72934
0.74515
0.79015
0.83516
0.88016
0.91426
0.94835
0.97645
1.0046
1.0327
1.0526
1.0526
1.0543
1.056
1.0577
1.0654
1.073
1.0806
1.0883
1.1171
1.1171
1.1189
1.1207
1.1226
1.1308
1.139
1.1472
1.1554
1.1835
1.205
1.2264
1.2479
1.2694
1.3046
1.3399
1.3751
1.4104
1.4457
1.4839
1.5
1.5
1.5045
1.509
1.5135
1.5449
1.5762
1.6008
1.6254
1.65
1.6746
1.732
1.7894
1.8469
1.9043
1.9617
2.0377
2.1137
2.1898
2.2658
2.3418
2.4178
2.4938
2.5789
2.664
2.7492
2.8343
2.9194
3
